cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,move
0,0,0,0,0,0,0,0,1,4
-1,1,1,1,-1,-1,-1,0,1,7
-1,0,0,1,0,0,1,1,-1,4
0,0,0,0,0,0,0,0,1,4
1,0,-1,1,1,0,-1,1,-1,1
0,0,0,0,0,0,0,0,0,4
0,-1,0,0,0,0,1,0,0,4
-1,0,1,0,0,1,0,0,0,4
0,1,-1,0,0,1,0,0,0,4
1,0,1,-1,1,-1,-1,1,-1,1
0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,4
0,1,1,-1,0,-1,0,0,1,4
0,0,0,-1,0,0,0,0,1,4
0,1,0,-1,0,1,1,-1,0,4
1,0,1,-1,0,0,0,0,-1,4
0,0,-1,1,0,0,0,1,0,4
0,0,0,0,0,1,0,0,0,4
0,0,0,1,0,0,0,0,0,4
1,1,-1,-1,-1,0,1,1,0,8
0,0,0,0,0,0,0,0,0,4
0,-1,-1,0,1,1,1,1,-1,0
0,0,0,0,0,0,0,0,0,4
0,0,1,-1,1,0,0,0,0,6
1,-1,0,1,1,-1,-1,0,0,8
0,0,0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,1,0,4
0,0,-1,1,-1,1,0,1,0,8
0,0,0,0,0,0,0,0,0,4
1,0,-1,0,0,1,0,-1,0,4
0,0,0,0,1,-1,1,0,0,8
0,0,0,0,0,0,0,0,0,4
0,0,1,0,0,-1,-1,1,0,4
0,0,0,0,0,0,0,0,0,4
-1,1,1,0,-1,0,-1,1,0,8
-1,1,1,0,0,-1,0,0,0,4
1,1,0,0,0,0,0,-1,0,4
0,0,0,0,0,0,0,0,0,4
1,0,-1,0,0,0,1,0,0,4
0,0,0,0,0,1,0,0,0,4
0,1,0,0,0,0,-1,0,0,4
0,0,1,0,-1,0,0,0,1,6
-1,0,0,0,0,1,0,0,1,4
0,0,0,0,0,0,1,0,0,4
0,1,1,0,-1,0,0,-1,0,6
-1,-1,1,0,0,1,0,0,0,4
0,0,0,0,0,-1,0,1,1,4
1,0,-1,0,-1,0,1,0,0,8
0,0,0,0,0,0,0,0,0,4
1,0,-1,-1,-1,0,1,0,1,7
0,0,0,0,-1,1,0,0,0,6
1,0,0,0,0,0,0,0,0,4
-1,0,1,0,1,-1,-1,0,1,7
0,0,-1,0,1,0,0,1,0,0
0,0,0,1,-1,0,1,0,0,0
-1,0,0,-1,1,1,1,-1,1,2
0,1,-1,1,0,1,1,-1,-1,4
-1,-1,1,0,1,1,-1,1,0,8
-1,1,-1,-1,0,1,0,0,1,4
0,0,0,0,-1,0,0,0,1,0
0,1,1,-1,-1,0,1,-1,0,0
0,0,1,-1,1,0,-1,0,0,8
0,0,0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0,0,4
1,0,0,0,-1,0,0,0,1,6
0,0,0,0,0,0,0,1,0,4
0,1,0,0,0,0,0,-1,0,4
-1,1,1,0,0,-1,0,1,0,4
0,0,0,0,0,-1,1,0,0,4
0,1,0,0,1,0,-1,-1,0,0
0,0,1,-1,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
0,0,-1,1,1,0,0,0,0,8
0,0,0,-1,0,0,1,0,0,4
1,-1,-1,0,0,1,0,0,1,4
1,0,0,-1,-1,1,1,-1,0,2
0,0,0,0,1,0,0,0,0,0
0,0,0,1,-1,-1,-1,1,1,2
0,1,1,0,-1,0,1,-1,0,0
1,1,-1,1,0,0,-1,1,-1,4
1,0,-1,-1,1,1,0,1,-1,6
1,0,-1,0,0,1,0,0,-1,4
0,1,1,-1,1,1,-1,-1,0,0
0,-1,1,1,0,-1,0,1,-1,4
-1,1,1,1,0,-1,-1,1,-1,4
1,0,0,0,0,0,-1,0,0,4
0,0,0,0,1,0,0,0,-1,2
-1,1,0,0,1,1,-1,0,0,8
0,0,1,0,0,0,0,0,0,4
-1,1,0,-1,-1,1,1,0,1,2
0,0,0,1,1,0,0,0,-1,2
0,1,-1,0,1,-1,1,0,0,8
0,0,-1,0,1,1,-1,0,0,8
1,-1,0,1,1,-1,0,0,0,2
1,1,0,0,0,0,-1,0,0,4
0,0,1,-1,-1,0,0,1,0,0
0,0,-1,0,0,0,0,0,1,4
-1,0,0,0,1,0,0,0,0,8
-1,-1,1,1,1,0,0,1,-1,6
0,0,0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0,0,4
-1,1,0,0,0,0,0,0,0,4
1,-1,-1,1,0,1,-1,1,-1,4
0,1,0,0,0,0,0,0,-1,4
0,1,0,0,0,0,0,0,0,4
0,0,-1,-1,0,1,0,0,1,4
-1,1,1,0,1,-1,0,0,0,8
0,0,0,0,1,0,0,0,0,2
1,-1,1,-1,0,0,0,-1,1,4
1,-1,-1,0,1,1,0,0,-1,6
1,0,0,0,-1,-1,0,1,0,2
0,1,0,-1,0,0,0,0,0,4
1,1,0,0,0,0,0,0,-1,4
0,1,1,0,0,0,-1,0,0,4
0,0,0,1,0,1,-1,-1,0,4
-1,1,0,1,-1,1,-1,0,1,2
0,1,1,-1,1,0,0,-1,-1,6
0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,4
0,-1,1,0,0,0,0,0,0,4
-1,0,1,0,1,1,0,-1,0,6
0,0,0,0,0,0,0,0,0,4
0,0,0,-1,0,0,1,0,0,4
0,0,0,0,0,1,0,0,0,4
1,-1,-1,1,-1,1,0,0,1,6
0,0,0,0,0,0,0,0,0,4
-1,0,0,1,-1,1,1,0,0,2
0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,1,0,4
0,1,1,0,-1,1,0,-1,0,6
0,0,-1,0,1,-1,-1,1,1,0
0,0,0,0,0,1,0,0,0,4
0,0,0,0,0,-1,0,0,1,4
0,0,1,1,1,0,0,-1,-1,6
1,0,0,0,0,0,0,-1,0,4
1,-1,1,0,1,-1,-1,1,-1,3
0,0,0,1,1,0,0,0,-1,0
1,0,0,-1,0,-1,1,0,0,4
0,0,0,1,0,1,-1,0,-1,4
-1,0,0,1,-1,1,0,0,1,2
1,-1,1,1,-1,0,0,1,-1,6
0,0,0,0,0,1,0,0,0,4
0,0,0,0,0,-1,-1,1,1,4
0,0,0,0,0,0,0,0,0,4
1,0,0,-1,1,0,0,1,-1,2
1,1,-1,-1,0,-1,0,1,1,4
0,0,0,0,0,0,0,0,0,4
0,-1,0,1,0,-1,1,1,0,4
0,1,-1,-1,0,1,0,0,0,4
1,0,0,0,-1,0,0,0,0,2
0,0,-1,0,0,0,0,0,1,4
1,0,0,1,0,0,0,-1,0,4
0,-1,1,1,0,-1,0,0,1,4
1,0,1,1,-1,0,0,-1,0,6
0,0,-1,0,0,0,0,1,0,4
0,0,1,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
-1,0,0,0,0,-1,0,1,1,4
0,0,0,0,0,0,0,0,0,4
0,1,0,0,-1,0,0,0,0,8
1,0,1,1,-1,0,-1,0,0,8
0,1,0,0,0,0,0,0,0,4
-1,0,0,1,-1,-1,1,1,0,2
1,-1,0,1,1,0,0,-1,-1,2
0,0,0,1,1,-1,1,0,-1,2
0,0,0,0,0,0,1,-1,1,4
-1,-1,0,1,-1,1,1,1,0,8
1,0,0,0,1,0,0,0,-1,6
0,1,-1,0,1,0,0,0,0,8
0,-1,1,-1,1,0,0,-1,1,6
-1,0,0,0,1,1,0,-1,1,2
0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
1,1,-1,0,0,1,-1,0,0,4
1,0,-1,0,0,1,0,-1,1,4
0,1,1,0,1,-1,-1,0,-1,0
0,0,0,0,0,0,0,-1,1,4
0,1,-1,-1,0,-1,1,1,0,4
0,0,0,0,0,0,0,0,0,4
-1,-1,0,-1,1,1,1,1,-1,2
0,0,0,0,1,0,0,0,0,0
1,-1,1,1,-1,1,-1,0,-1,7
0,0,0,0,0,0,0,0,0,4
0,1,0,-1,0,0,1,1,-1,4
0,0,1,-1,0,-1,1,0,1,4
-1,1,1,-1,1,-1,0,0,0,8
0,1,0,1,1,0,-1,0,-1,0
0,0,-1,1,0,-1,1,1,0,4
0,0,0,0,0,0,0,0,0,4
-1,1,1,-1,-1,1,1,0,0,8
0,0,1,0,-1,-1,0,1,0,6
-1,-1,1,1,0,1,0,1,-1,4
0,1,-1,1,0,1,-1,1,-1,4
0,1,0,1,-1,0,0,0,0,8
1,-1,1,1,-1,0,-1,1,0,8
-1,1,0,1,-1,1,1,-1,0,2
1,1,0,0,-1,1,0,-1,-1,2
0,0,1,0,0,0,0,0,0,4
0,0,0,1,0,0,-1,0,0,4
0,0,0,0,0,0,0,0,0,4
1,0,1,-1,-1,0,0,0,0,8
0,0,0,0,0,0,0,0,0,4
0,0,1,0,-1,0,1,-1,0,0
-1,1,-1,-1,-1,1,0,1,1,6
1,-1,0,0,0,0,0,0,0,4
0,1,-1,0,0,0,0,0,0,4
-1,0,0,0,1,0,0,1,0,2
0,1,-1,1,-1,0,1,0,0,8
-1,1,0,0,0,-1,-1,1,1,4
1,1,0,0,-1,1,0,0,-1,2
1,1,0,0,0,-1,-1,0,1,4
0,-1,1,0,-1,1,0,0,0,8
-1,1,0,0,0,0,0,0,0,4
1,1,0,-1,1,-1,1,0,-1,2
0,0,0,1,0,-1,1,0,0,4
0,-1,0,1,0,0,-1,1,1,4
0,1,-1,0,0,1,0,1,-1,4
-1,1,0,1,1,0,-1,-1,1,2
1,0,0,0,0,0,0,0,0,4
0,0,-1,0,1,0,1,0,0,0
-1,1,0,0,0,1,0,0,0,4
0,1,1,-1,0,0,-1,1,-1,4
0,0,0,0,0,0,0,0,0,4
0,-1,0,-1,0,1,0,0,1,4
0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,-1,1,0,4
1,-1,0,0,0,0,0,0,0,4
0,0,0,-1,1,-1,1,1,0,8
0,0,0,0,0,0,0,0,0,4
0,-1,0,0,0,1,1,0,-1,4
0,1,0,0,1,-1,1,0,-1,0
0,-1,-1,1,0,0,0,0,1,4
0,0,0,0,0,0,0,0,0,4
0,1,-1,-1,0,0,1,0,0,4
0,0,0,0,0,0,0,0,0,4
-1,-1,0,0,0,1,0,0,1,4
0,1,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,-1,4
0,-1,-1,1,1,0,1,-1,1,0
0,0,0,0,1,0,0,0,0,6
0,1,0,0,1,-1,0,0,-1,0
0,0,0,-1,0,0,1,1,0,4
-1,1,1,0,-1,0,-1,0,1,7
1,0,1,1,0,0,-1,0,-1,4
-1,1,1,0,0,-1,0,1,-1,4
1,0,-1,-1,1,1,0,1,-1,6
0,-1,0,0,0,0,0,1,1,4
0,0,0,0,0,0,0,0,0,4
0,0,0,0,-1,0,1,0,0,8
0,0,0,-1,0,0,0,1,0,4
0,0,0,1,0,0,0,0,0,4
0,0,0,0,0,0,0,1,0,4
-1,1,1,0,0,0,1,0,-1,4
-1,0,0,0,1,1,0,0,-1,2
0,1,-1,0,0,0,0,0,0,4
0,0,0,0,0,0,0,1,0,4
1,0,0,0,0,1,0,-1,0,4
-1,1,1,0,1,0,-1,-1,0,8
1,0,0,1,0,0,0,0,-1,4
0,0,1,1,0,0,0,0,-1,4
1,0,-1,-1,1,1,1,-1,-1,1
0,1,0,0,0,0,0,0,0,4
0,0,0,-1,0,0,1,0,0,4
0,0,0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0,0,4
0,1,1,-1,-1,0,-1,0,1,0
-1,0,1,1,0,1,-1,-1,0,4
0,-1,0,0,1,0,-1,1,0,0
-1,0,0,0,0,1,0,0,0,4
0,0,0,0,1,-1,0,0,0,8
-1,0,0,1,-1,0,1,0,1,2
0,0,0,0,0,0,0,1,0,4
0,0,0,0,0,0,1,0,0,4
0,0,0,0,1,1,-1,1,-1,0
0,0,0,0,0,0,0,0,0,4
1,-1,0,0,0,0,1,0,0,4
0,0,0,0,0,0,0,0,0,4
1,-1,-1,1,1,0,0,0,0,6
0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
0,1,-1,-1,0,0,0,1,0,4
1,-1,0,0,1,0,-1,0,0,8
0,1,1,-1,1,0,-1,-1,0,0
0,1,0,1,-1,-1,-1,1,0,8
0,0,0,1,0,1,-1,0,-1,4
0,-1,1,1,0,0,-1,1,-1,4
0,0,0,0,0,0,0,0,1,4
-1,0,-1,1,0,0,1,-1,1,4
1,1,-1,1,1,-1,-1,0,0,8
0,-1,-1,1,1,-1,0,0,1,0
0,-1,0,1,0,1,0,0,-1,4
0,1,0,-1,0,1,0,0,0,4
0,0,0,1,1,0,-1,0,0,8
1,1,-1,1,-1,1,0,0,-1,6
1,-1,1,-1,0,1,1,-1,-1,4
1,-1,1,-1,0,0,1,-1,1,4
-1,1,1,0,0,-1,0,0,0,4
0,0,0,1,0,1,0,-1,0,4
0,0,0,0,0,0,0,0,0,4
-1,-1,0,-1,1,1,0,1,1,2
1,-1,1,-1,1,1,0,-1,-1,6
-1,0,1,1,1,-1,-1,1,-1,1
0,0,0,0,0,0,0,0,0,4
0,0,0,1,0,0,0,0,0,4
0,0,1,0,-1,0,0,0,0,8
0,0,0,0,0,0,0,0,0,4
-1,1,-1,-1,1,0,1,-1,1,5
1,0,-1,1,0,0,-1,0,1,4
0,0,0,1,0,0,-1,0,1,4
1,0,0,0,-1,0,-1,1,0,8
1,0,1,-1,0,-1,1,-1,1,4
0,0,1,1,0,0,1,-1,-1,4
0,0,0,0,0,0,0,0,0,4
0,1,0,-1,1,-1,0,0,1,0
1,0,0,-1,0,1,-1,0,0,4
1,-1,0,0,0,0,0,-1,1,4
0,0,0,-1,0,0,1,0,0,4
-1,0,0,0,0,1,0,1,0,4
-1,0,0,1,0,0,0,0,0,4
0,0,0,0,0,1,0,0,0,4
0,0,0,0,0,0,1,0,0,4
1,0,0,0,-1,0,0,0,0,8
0,0,1,0,1,0,-1,0,0,8
0,0,1,0,-1,0,1,-1,0,8
1,1,0,1,-1,-1,-1,1,-1,2
-1,0,1,-1,-1,1,1,1,0,8
0,0,1,0,0,0,0,0,0,4
0,1,-1,1,-1,1,1,-1,0,8
0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
0,0,1,0,0,0,0,0,-1,4
1,0,1,-1,0,0,0,1,-1,4
1,-1,1,-1,1,-1,-1,1,0,8
0,1,0,0,0,0,-1,0,0,4
1,-1,-1,1,0,1,0,0,-1,4
-1,1,0,0,0,0,1,0,0,4
0,0,0,-1,1,-1,1,0,0,8
1,1,-1,0,1,0,-1,0,-1,3
-1,0,1,0,1,1,-1,-1,0,8
0,0,-1,0,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,4
0,0,0,1,0,-1,0,0,0,4
0,-1,1,-1,0,0,-1,1,1,4
0,1,0,-1,0,1,0,0,0,4
1,0,1,1,0,-1,0,0,-1,4
0,0,0,0,0,0,-1,1,0,4
0,-1,-1,1,0,1,-1,1,1,4
-1,0,-1,1,1,0,0,1,0,6
0,-1,0,0,1,1,0,0,0,0
0,1,0,0,0,0,0,0,0,4
-1,0,1,0,-1,0,1,-1,1,5
1,0,0,0,-1,0,0,0,0,8
0,0,0,1,1,-1,0,0,0,0
0,0,0,0,0,0,0,0,0,4
0,0,-1,0,-1,0,0,1,1,0
0,0,0,0,1,1,-1,-1,1,2
0,0,0,0,0,0,0,0,1,4
1,1,0,1,-1,-1,-1,1,-1,2
0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
0,0,1,-1,1,-1,-1,1,0,8
-1,1,-1,-1,1,1,0,-1,1,6
0,0,0,0,0,0,1,0,0,4
0,0,1,-1,-1,0,1,0,0,0
-1,0,0,1,0,0,0,1,0,4
1,1,0,0,0,0,0,0,-1,4
0,0,0,0,1,0,1,0,-1,2
1,0,0,0,-1,0,0,0,0,6
0,0,1,1,-1,0,-1,0,1,0
-1,1,1,0,1,0,0,0,-1,6
0,0,0,0,0,0,0,0,0,4
-1,1,-1,1,0,0,0,0,1,4
-1,0,1,-1,0,-1,1,0,1,4
0,0,0,0,0,0,0,0,0,4
0,0,1,0,-1,1,1,-1,0,8
-1,0,1,0,1,0,0,0,0,8
0,1,0,0,0,0,-1,0,0,4
0,0,1,0,0,0,0,0,0,4
0,0,0,0,0,0,0,1,0,4
-1,0,-1,1,-1,1,0,1,1,6
1,0,-1,-1,0,0,0,1,1,4
0,1,0,0,0,0,0,0,0,4
0,0,1,0,-1,0,0,0,0,8
0,0,0,0,0,0,0,0,0,4
0,1,0,1,0,0,0,-1,0,4
0,0,0,0,0,0,1,0,0,4
1,0,1,0,-1,0,0,-1,1,6
0,0,0,0,0,-1,0,1,0,4
0,0,0,0,0,0,1,0,0,4
0,0,-1,1,0,0,0,0,1,4
0,1,1,-1,0,0,-1,-1,1,4
1,0,-1,1,0,0,0,-1,1,4
0,0,-1,1,1,-1,-1,1,1,0
1,-1,1,1,-1,0,-1,1,-1,5
1,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
1,-1,1,-1,1,1,-1,0,-1,7
-1,0,0,-1,1,1,1,0,0,2
-1,1,-1,-1,1,0,1,-1,1,5
0,-1,-1,1,0,0,1,1,0,4
-1,1,0,0,0,0,0,0,0,4
0,-1,1,1,-1,1,-1,1,-1,0
0,1,-1,1,1,-1,-1,0,1,0
1,1,0,-1,1,0,-1,-1,0,2
0,0,0,0,1,0,0,0,0,8
0,0,1,0,0,0,0,0,0,4
1,-1,0,-1,1,0,1,1,-1,2
0,0,0,0,0,0,0,0,0,4
1,-1,1,1,0,-1,0,1,-1,4
0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
0,-1,0,1,0,1,0,0,0,4
0,0,0,0,0,0,0,0,0,4
0,0,0,0,1,-1,1,0,0,0
0,0,0,0,0,0,0,0,0,4
-1,-1,1,1,1,-1,-1,1,0,8
0,0,-1,0,0,0,0,1,0,4
0,0,0,-1,0,0,0,0,1,4
1,0,0,-1,1,0,0,1,-1,2
1,1,-1,0,0,-1,0,0,1,4
1,-1,1,1,-1,-1,-1,0,1,7
0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,1,0,0,0,4
0,0,0,0,0,0,0,0,0,4
0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,4
0,0,0,-1,0,1,0,0,0,4
0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,4
0,0,0,1,-1,0,0,0,0,6
0,0,0,0,0,0,0,0,0,4
0,0,1,1,0,-1,1,0,-1,4
0,0,0,0,0,0,0,0,1,4
0,0,0,0,-1,0,1,0,1,0
1,-1,1,0,-1,0,0,1,-1,6
-1,-1,0,0,1,1,1,-1,0,8
0,1,0,-1,0,0,-1,1,0,4
1,-1,0,1,1,0,-1,-1,0,2
0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
1,0,0,0,-1,1,0,-1,1,6
1,0,-1,0,0,0,0,1,0,4
0,0,0,0,0,0,0,0,1,4
-1,1,0,1,0,1,-1,1,-1,4
0,1,-1,-1,1,0,1,0,-1,0
-1,0,1,-1,-1,1,1,1,0,8
-1,0,1,0,1,0,0,0,0,6
1,0,0,0,0,0,0,-1,0,4
0,-1,1,0,0,0,0,0,0,4
0,1,1,0,0,1,0,-1,-1,4
0,0,0,0,0,0,1,0,0,4
0,0,0,0,0,0,0,0,0,4
0,0,-1,-1,1,1,1,1,-1,0
-1,1,0,0,-1,0,-1,1,1,2
0,1,0,0,0,0,-1,0,0,4
-1,1,0,0,-1,1,1,-1,0,2
1,0,1,-1,0,0,-1,0,0,4
1,0,0,-1,0,0,0,1,0,4
0,0,0,-1,-1,0,1,1,0,2
0,0,0,-1,0,0,0,1,1,4
0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,1,0,4
0,0,0,0,0,0,0,0,0,4
0,1,1,-1,0,0,1,0,-1,4
0,0,0,0,-1,1,0,0,0,8
0,0,0,1,-1,-1,-1,1,1,2
0,0,1,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
1,1,-1,0,1,0,-1,-1,0,8
0,0,0,0,0,0,1,0,0,4
1,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
0,0,0,1,0,0,0,0,-1,4
0,0,0,0,0,1,0,0,0,4
0,0,0,0,1,0,0,0,0,0
0,-1,0,1,-1,0,1,1,-1,2
0,0,0,0,0,1,0,0,0,4
0,0,1,0,0,0,0,0,0,4
0,1,0,0,0,0,0,0,0,4
1,0,0,0,0,-1,0,0,1,4
1,1,0,0,-1,-1,1,-1,1,2
0,1,0,1,1,-1,-1,-1,0,0
1,0,1,-1,0,0,0,0,-1,4
0,1,-1,-1,1,1,0,-1,1,0
0,0,0,0,0,0,0,0,0,4
0,-1,1,0,0,0,0,1,0,4
1,-1,0,0,1,-1,1,1,-1,2
0,0,0,1,0,0,0,0,0,4
0,1,0,0,0,0,0,0,0,4
0,-1,0,1,-1,1,-1,1,1,0
0,0,1,0,0,0,0,0,0,4
0,-1,0,1,-1,0,1,0,1,2
0,0,0,0,0,1,0,0,0,4
0,1,-1,0,-1,1,0,-1,1,0
-1,0,0,1,0,1,0,-1,1,4
0,1,1,0,1,-1,-1,0,-1,0
-1,0,-1,1,1,0,1,-1,1,1
0,0,-1,1,0,-1,1,0,0,4
0,0,0,0,0,0,0,0,0,4
1,0,-1,1,0,1,0,0,-1,4
0,0,0,0,1,0,0,0,0,2
0,-1,0,0,1,0,0,0,0,6
0,0,0,1,0,0,1,-1,0,4
1,1,0,0,-1,0,0,0,-1,2
0,0,0,1,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
1,0,0,-1,0,-1,0,0,1,4
0,-1,1,0,0,0,1,1,-1,4
0,1,0,-1,1,-1,0,0,0,0
0,-1,0,-1,0,1,1,0,1,4
-1,1,-1,-1,-1,1,1,0,1,7
-1,1,0,-1,-1,1,0,0,1,2
0,-1,1,-1,0,0,1,0,1,4
0,0,0,0,0,0,0,0,0,4
1,-1,-1,1,0,1,-1,1,-1,4
0,0,0,0,0,0,0,0,0,4
0,0,0,0,1,0,0,0,0,2
0,0,0,0,0,0,0,0,0,4
-1,0,1,1,0,0,0,0,0,4
-1,1,-1,1,-1,1,0,1,0,8
1,0,0,0,-1,0,0,0,0,8
1,0,-1,1,-1,1,0,0,0,8
1,1,-1,0,-1,0,0,-1,1,6
0,1,-1,1,0,0,-1,0,0,4
0,0,0,0,0,0,0,0,0,4
0,0,-1,1,0,0,0,0,0,4
0,0,0,0,0,1,0,-1,0,4
0,-1,0,1,-1,1,0,1,0,6
1,1,0,-1,-1,1,-1,0,0,2
-1,1,1,0,-1,-1,1,0,1,3
0,0,0,0,0,0,0,0,0,4
0,-1,0,1,0,0,1,1,-1,4
1,-1,-1,0,1,-1,1,1,0,8
1,-1,0,0,1,1,0,0,-1,6
0,1,1,1,0,-1,0,0,-1,4
-1,-1,0,0,1,0,0,1,0,8
0,0,0,0,0,0,0,1,0,4
0,1,0,1,0,0,-1,0,0,4
0,-1,0,1,0,0,0,0,0,4
0,-1,0,-1,-1,1,1,0,1,2
0,0,0,1,0,0,-1,0,1,4
0,1,-1,0,1,0,0,-1,0,6
0,0,-1,1,0,-1,-1,1,1,4
0,0,0,0,0,0,1,-1,1,4
1,0,0,1,0,-1,0,-1,1,4
-1,1,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
0,-1,0,1,0,1,-1,1,0,4
0,0,0,0,0,0,0,0,1,4
1,0,0,-1,0,0,0,1,-1,4
0,0,0,1,0,0,0,0,0,4
0,0,1,-1,0,0,1,-1,0,4
1,-1,0,0,0,0,0,1,-1,4
0,0,1,0,0,0,0,0,0,4
0,0,0,1,0,0,0,0,0,4
-1,1,-1,-1,-1,1,1,1,0,8
0,-1,1,0,0,-1,0,0,1,4
-1,0,1,0,0,0,0,1,0,4
1,1,-1,-1,-1,0,0,1,1,6
1,-1,0,0,0,0,0,-1,1,4
0,0,0,0,0,0,0,1,0,4
-1,0,0,-1,1,0,1,1,0,8
1,1,-1,0,0,0,0,1,-1,4
-1,0,1,1,0,0,1,-1,-1,4
0,0,0,0,1,0,1,-1,0,0
0,0,0,-1,1,0,0,0,0,0
0,0,1,1,0,0,0,-1,0,4
-1,-1,1,0,-1,1,1,1,0,8
-1,0,0,0,0,0,0,1,0,4
1,0,-1,-1,1,0,1,0,0,8
1,0,1,0,1,-1,0,-1,0,8
1,1,0,-1,1,0,0,-1,0,2
0,0,0,0,0,0,0,0,0,4
1,1,-1,-1,-1,0,1,1,-1,5
-1,1,-1,1,1,-1,0,-1,1,6
1,0,0,0,0,-1,1,0,0,4
0,0,-1,0,-1,1,0,1,1,6
-1,0,0,0,1,1,0,0,0,2
0,1,0,0,0,1,-1,0,-1,4
-1,0,-1,-1,1,0,0,1,1,6
1,0,0,0,-1,1,0,-1,0,6
1,0,0,0,-1,0,1,1,-1,2
-1,0,-1,0,0,0,1,1,0,4
0,0,0,0,0,0,0,0,0,4
0,0,0,0,1,1,-1,1,-1,0
0,0,0,0,1,0,0,0,0,2
0,0,1,-1,0,-1,1,0,1,4
0,1,0,-1,1,1,0,-1,0,6
1,0,0,0,0,0,0,0,0,4
0,0,0,0,0,-1,-1,1,1,4
0,0,0,0,0,0,0,0,0,4
0,0,0,0,1,0,0,0,0,8
0,1,0,-1,1,-1,1,-1,1,0
-1,1,-1,1,-1,0,1,1,0,8
0,-1,1,0,1,0,-1,0,0,0
0,0,0,-1,1,0,1,1,-1,2
1,1,-1,-1,0,0,0,1,0,4
-1,1,1,0,-1,0,-1,1,0,8
1,-1,1,-1,0,-1,1,-1,1,4
0,0,0,0,0,0,0,0,1,4
1,0,-1,-1,0,1,-1,1,1,4
1,0,0,0,1,-1,0,0,0,2
-1,1,-1,-1,1,1,0,-1,1,6
0,0,0,0,1,0,0,0,0,2
1,0,0,0,0,-1,0,0,0,4
0,0,0,0,0,0,0,0,0,4
-1,0,1,0,0,-1,1,0,1,4
0,0,0,0,0,0,0,0,0,4
0,1,0,0,-1,0,0,0,0,2
0,-1,1,0,-1,0,0,0,1,6
1,1,0,0,0,-1,1,-1,0,4
-1,0,1,1,0,-1,1,1,-1,4
1,0,1,0,-1,-1,1,-1,1,1
0,0,1,0,0,0,0,0,-1,4
0,0,0,0,0,0,0,1,0,4
0,0,1,0,0,-1,0,0,1,4
0,0,1,0,0,-1,1,0,-1,4
0,0,0,0,0,0,0,0,0,4
1,0,0,-1,-1,1,1,-1,0,8
0,0,0,0,0,0,1,0,0,4
0,0,0,0,0,0,0,0,0,4
0,0,0,0,1,0,0,0,0,2
0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
-1,0,0,0,1,0,0,1,0,6
0,0,1,0,0,0,0,0,-1,4
1,0,-1,0,0,0,1,0,0,4
-1,0,1,0,0,0,0,0,1,4
-1,1,0,0,0,-1,0,1,0,4
1,0,-1,1,0,-1,0,1,0,4
0,0,0,1,0,-1,1,-1,0,4
-1,0,0,0,1,0,0,0,0,6
1,0,0,0,0,0,-1,0,0,4
0,0,0,1,0,0,0,-1,0,4
0,0,0,0,0,0,0,0,0,4
0,0,0,0,1,0,0,0,0,6
1,1,-1,-1,0,1,-1,-1,1,4
-1,0,0,0,0,0,1,1,-1,4
0,-1,-1,1,1,0,1,0,0,8
0,0,0,0,1,-1,0,0,0,6
0,-1,1,0,0,-1,1,0,0,4
0,1,0,-1,-1,0,1,1,0,2
-1,1,1,0,1,0,0,-1,0,8
0,-1,0,1,-1,0,1,1,0,8
0,0,0,1,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4
